"id","출생연도","성별","배우자월평균소득","아이양육자","직업군대분류","고용형태","최종학력","취업유무","조사연도"
69,1983,1,1,0,2,1,4,5,2018
84,1980,1,1,0,0,1,4,5,2018
95,1990,2,1,1,2,1,4,5,2018
108,1985,2,1,1,1,1,4,5,2018
213,1983,2,1,2,1,1,5,5,2018
255,1984,1,1,0,0,1,4,5,2018
257,1981,1,1,0,2,1,4,5,2018
277,1986,2,1,1,-1,-1,4,6,2018
287,1983,2,1,1,0,1,4,5,2018
290,1984,2,1,0,0,1,4,5,2018
362,1982,1,0,0,0,1,4,5,2018
405,1981,1,0,0,2,1,4,5,2018
416,1980,2,1,0,2,1,5,5,2018
458,1984,1,0,0,1,1,4,5,2018
503,1982,1,0,0,1,1,5,5,2018
545,1987,2,1,1,2,1,4,5,2018
604,1983,2,1,0,-1,-1,4,6,2018
609,1979,1,0,0,2,1,4,5,2018
623,1987,2,1,0,1,1,4,5,2018
628,1986,2,1,0,0,1,4,5,2018
629,1983,2,1,0,-1,-1,4,6,2018
690,1985,2,1,0,-1,-1,4,6,2018
703,1981,2,1,0,-1,-1,4,6,2018
770,1983,2,1,2,0,1,4,5,2018
771,1980,2,1,0,-1,-1,4,6,2018
772,1985,2,1,0,-1,-1,4,6,2018
778,1981,1,0,0,0,1,4,5,2018
846,1984,1,0,0,2,1,5,5,2018
855,1979,2,1,0,2,1,5,5,2018
883,1981,2,1,0,-1,-1,4,6,2018
894,1984,2,1,0,2,2,4,5,2018
895,1980,1,0,0,1,1,4,5,2018
923,1984,1,0,0,0,1,4,5,2018
975,1983,2,1,0,0,1,4,5,2018
995,1980,1,0,0,2,1,4,5,2018
1059,1983,2,1,0,-1,-1,4,6,2018
1106,1983,2,1,0,2,1,4,5,2018
1148,1987,2,1,0,-1,-1,4,6,2018
1166,1980,1,1,0,2,2,5,5,2018
1188,1981,1,0,0,0,1,4,5,2018
1189,1980,1,0,0,0,1,4,5,2018
1215,1986,2,1,0,2,1,5,5,2018
1245,1983,1,0,0,0,1,4,5,2018
1314,1978,1,1,0,1,1,4,5,2018
1315,1980,1,1,0,1,1,5,5,2018
1317,1983,1,1,0,0,1,4,5,2018
1326,1980,2,1,0,0,1,4,5,2018
1330,1978,1,1,0,2,1,4,5,2018
1360,1985,2,1,2,0,1,4,5,2018
1380,1982,1,0,0,1,1,4,5,2018
1427,1983,2,1,0,-1,-1,5,6,2018
1429,1979,2,1,0,-1,-1,4,6,2018
1432,1985,1,0,0,2,1,4,5,2018
1440,1983,2,1,0,0,1,4,5,2018
1499,1989,2,1,0,-1,-1,4,6,2018
1554,1984,1,0,0,2,1,4,5,2018
1555,1982,1,0,0,1,1,4,5,2018
1577,1983,1,0,0,2,1,5,5,2018
1578,1985,2,1,0,-1,-1,4,6,2018
1579,1982,2,1,0,-1,-1,4,6,2018
1581,1985,2,1,0,-1,-1,5,6,2018
1632,1986,2,1,0,2,1,4,5,2018
1672,1981,2,1,0,2,1,5,5,2018
1673,1979,1,1,0,1,1,4,5,2018
1690,1983,1,0,0,2,1,4,5,2018
1722,1981,1,1,1,0,1,4,5,2018
1727,1985,1,0,0,0,1,4,5,2018
1739,1980,2,1,0,2,1,4,5,2018
1754,1982,2,1,0,2,1,4,5,2018
1770,1984,2,1,1,2,1,4,5,2018
1781,1982,2,1,0,0,1,4,5,2018
1786,1982,2,1,0,-1,-1,4,6,2018
1829,1986,2,1,0,-1,-1,4,6,2018
1896,1978,2,1,0,2,1,5,5,2018
1900,1979,2,1,0,0,1,4,5,2018
1901,1980,2,1,0,-1,-1,4,6,2018
1918,1981,2,1,0,2,2,4,5,2018
1921,1979,2,1,0,-1,-1,4,6,2018
1946,1980,1,1,0,2,1,4,5,2018
1950,1981,2,1,0,0,1,4,5,2018
1970,1984,1,0,0,0,1,4,5,2018
1986,1985,2,1,2,0,1,4,5,2018
1988,1983,1,0,0,0,1,4,5,2018
2016,1982,2,1,0,2,1,4,5,2018
2043,1985,2,1,0,-1,-1,4,6,2018
2059,1984,2,1,0,2,1,4,5,2018
2108,1981,1,0,0,0,1,4,5,2018
2109,1983,1,0,0,0,1,4,5,2018
2132,1987,2,1,0,-1,-1,4,6,2018
2192,1980,1,0,0,0,1,4,5,2018
2195,1985,2,1,0,-1,-1,4,6,2018
2228,1985,2,1,0,-1,-1,4,6,2018
2232,1981,2,1,0,-1,-1,5,6,2018
2255,1983,1,0,0,0,1,4,5,2018
2266,1980,1,0,0,1,1,5,5,2018
2304,1982,1,0,0,1,1,4,5,2018
2351,1982,1,1,1,2,1,4,5,2018
2373,1983,1,0,0,2,1,4,5,2018
2410,1981,2,0,0,-1,-1,4,6,2018
2466,1987,2,1,0,2,1,4,5,2018
2476,1981,1,0,0,1,1,4,5,2018
2511,1979,1,0,0,2,1,4,5,2018
2571,1982,2,1,0,0,1,4,5,2018
2584,1981,1,0,0,1,1,5,5,2018
2585,1978,2,0,0,-1,-1,4,6,2018
2598,1985,2,1,0,0,2,4,5,2018
2653,1986,2,1,2,0,1,4,5,2018
2683,1978,1,0,0,0,1,4,5,2018
2694,1984,1,0,0,2,1,4,5,2018
2703,1983,2,1,0,-1,-1,4,6,2018
2709,1983,2,1,0,2,1,4,5,2018
2744,1985,2,0,0,-1,-1,4,6,2018
2745,1981,1,0,0,1,1,5,5,2018
2803,1981,2,1,2,2,1,4,5,2018
2850,1978,2,0,0,-1,-1,4,6,2018
2887,1982,2,1,0,2,1,4,5,2018
2892,1979,2,1,0,2,1,5,5,2018
2894,1979,1,1,1,2,1,5,5,2018
2904,1986,2,1,1,1,1,4,5,2018
2943,1981,1,0,0,1,1,4,5,2018
2947,1982,1,0,2,2,1,4,5,2018
2948,1981,1,0,0,1,1,4,5,2018
2965,1985,2,1,0,-1,-1,4,6,2018
2986,1983,1,0,0,0,1,4,5,2018
2990,1982,2,1,0,-1,-1,4,6,2018
2998,1983,1,0,0,2,1,4,5,2018
2999,1985,2,1,0,-1,-1,4,6,2018
3018,1981,2,1,0,0,1,4,5,2018
3026,1984,2,1,0,-1,-1,4,6,2018
3065,1983,1,0,0,0,1,4,5,2018
3101,1985,2,1,0,-1,-1,5,6,2018
3104,1985,2,1,0,2,1,4,5,2018
3108,1980,2,1,0,-1,-1,4,6,2018
3129,1982,2,1,2,0,1,5,5,2018
3160,1980,2,1,0,-1,-1,4,6,2018
3161,1983,2,1,1,2,1,4,5,2018
3164,1980,1,0,0,2,1,4,5,2018
3166,1981,2,1,1,0,1,4,5,2018
3175,1981,2,1,1,2,2,4,5,2018
3203,1982,2,1,0,-1,-1,4,6,2018
3304,1984,2,1,0,-1,-1,4,6,2018
3314,1986,2,1,0,-1,-1,4,6,2018
3341,1983,2,1,0,2,1,4,5,2018
3345,1984,1,0,0,0,1,4,5,2018
3361,1984,2,1,0,-1,-1,4,6,2018
3395,1990,1,0,0,0,1,4,5,2018
3478,1984,2,1,0,2,1,4,5,2018
3493,1989,2,0,0,-1,-1,4,6,2018
3502,1982,2,1,1,0,1,4,5,2018
3511,1982,1,0,1,1,1,5,5,2018
3584,1979,2,1,0,0,1,4,5,2018
3657,1988,2,0,0,-1,-1,4,6,2018
3661,1978,1,1,1,2,1,4,5,2018
3705,1978,2,0,0,-1,-1,4,6,2018
3734,1982,2,1,0,0,1,4,5,2018
3736,1988,2,1,0,-1,-1,4,6,2018
3737,1991,2,1,1,2,1,5,5,2018
3750,1981,1,0,0,2,1,4,5,2018
3781,1982,1,1,2,0,1,4,5,2018
3790,1979,2,1,0,2,2,4,5,2018
3799,1985,2,0,0,-1,-1,4,6,2018
3823,1979,1,0,0,-1,-1,4,6,2018
3860,1984,1,0,0,1,1,4,5,2018
3869,1983,1,1,0,2,1,4,5,2018
3890,1985,2,1,1,0,1,4,5,2018
3913,1983,1,1,0,1,1,5,5,2018
3938,1980,2,1,0,-1,-1,5,6,2018
3965,1981,1,0,0,0,1,4,5,2018
3971,1982,2,1,0,-1,-1,4,6,2018
4032,1982,1,1,2,0,1,4,5,2018
4040,1980,1,1,0,0,1,4,5,2018
4041,1982,1,0,0,1,1,4,5,2018
4045,1983,2,1,0,-1,-1,4,6,2018
4046,1981,1,1,1,0,1,4,5,2018
4061,1987,2,1,0,-1,-1,4,6,2018
4071,1983,1,0,0,2,1,4,5,2018
4157,1985,2,1,0,-1,-1,4,6,2018
4184,1982,1,0,0,2,2,4,5,2018
4210,1980,1,0,0,2,1,4,5,2018
4215,1983,2,1,0,-1,-1,5,6,2018
4220,1978,2,1,0,-1,-1,4,6,2018
4226,1985,1,0,0,1,1,4,5,2018
4253,1982,2,1,0,-1,-1,5,6,2018
4292,1979,1,0,0,2,1,5,5,2018
4333,1984,1,0,0,1,1,4,5,2018
4380,1982,2,2,0,2,1,4,5,2018
4382,1984,2,0,0,-1,-1,4,6,2018
4392,1981,1,0,1,1,1,4,5,2018
4421,1981,2,1,0,-1,-1,4,6,2018
4455,1981,1,0,0,0,1,4,5,2018
4457,1987,2,1,0,-1,-1,5,6,2018
4464,1981,2,1,0,-1,-1,4,6,2018
4465,1984,1,0,0,0,1,4,5,2018
4478,1982,2,1,0,-1,-1,4,6,2018
4492,1981,1,1,2,2,1,4,5,2018
4496,1982,1,1,0,0,1,4,5,2018
4506,1979,1,0,0,0,1,4,5,2018
4524,1980,1,0,0,1,1,4,5,2018
4602,1980,2,0,0,-1,-1,4,6,2018
4606,1983,2,1,0,0,1,4,5,2018
4626,1982,2,1,0,-1,-1,5,6,2018
4643,1983,2,0,1,0,1,4,5,2018
4760,1983,1,0,0,2,1,4,5,2018
4799,1987,2,1,1,-1,-1,4,6,2018
4822,1980,2,0,0,-1,-1,4,6,2018
4909,1980,2,1,0,0,1,4,5,2018
4911,1985,2,1,0,2,2,5,5,2018
4959,1982,2,1,0,-1,-1,4,6,2018
5034,1982,2,1,0,-1,-1,4,6,2018
5051,1980,2,1,0,-1,-1,5,6,2018
5113,1978,1,0,0,1,1,5,5,2018
5120,1980,1,0,0,0,1,4,5,2018
5126,1981,1,0,0,0,1,4,5,2018
5128,1983,2,1,0,0,1,4,5,2018
5138,1982,2,1,0,2,1,5,5,2018
5140,1978,2,1,0,2,2,5,5,2018
5150,1984,2,1,2,2,1,4,5,2018
5180,1988,2,1,0,-1,-1,4,6,2018
5214,1978,1,1,1,0,1,4,5,2018
5227,1979,1,0,0,2,1,4,5,2018
5230,1983,2,1,0,-1,-1,4,6,2018
5266,1980,1,0,0,2,1,4,5,2018
5312,1983,1,0,0,1,1,4,5,2018
5367,1984,2,1,0,2,1,4,5,2018
5410,1985,1,0,0,0,1,4,5,2018
5438,1985,2,1,0,-1,-1,4,6,2018
5454,1982,2,1,0,0,1,4,5,2018
5477,1980,2,1,0,-1,-1,4,6,2018
5478,1983,2,1,0,-1,-1,4,6,2018
5531,1986,2,1,0,-1,-1,4,6,2018
5540,1983,1,0,2,2,1,4,5,2018
5551,1990,2,1,0,-1,-1,4,6,2018
5573,1980,1,0,0,0,1,4,5,2018
5619,1982,1,0,0,0,1,4,5,2018
5678,1978,1,1,1,2,1,4,5,2018
5679,1978,2,1,1,2,1,4,5,2018
5682,1982,1,0,0,2,1,4,5,2018
5719,1981,2,1,2,2,1,4,5,2018
5723,1985,2,1,0,0,1,4,5,2018
5786,1980,2,1,0,2,1,4,5,2018
5895,1983,1,0,0,1,1,5,5,2018
5948,1988,1,0,0,0,1,4,5,2018
5969,1984,2,1,1,0,1,4,5,2018
5978,1985,1,0,0,2,1,4,5,2018
5979,1980,2,1,0,2,1,5,5,2018
5980,1978,2,1,1,1,1,5,5,2018
5999,1987,2,1,0,1,1,4,5,2018
6002,1988,2,1,0,-1,-1,5,6,2018
6069,1978,1,1,0,0,1,4,5,2018
6087,1989,2,1,1,2,1,4,5,2018
6093,1983,1,0,0,0,1,4,5,2018
6104,1981,1,0,0,2,1,4,5,2018
6118,1981,1,0,0,0,1,4,5,2018
6150,1981,2,1,0,-1,-1,4,6,2018
6161,1988,2,1,0,1,1,4,5,2018
6165,1983,1,1,1,0,1,4,5,2018
6168,1986,2,1,2,2,2,4,5,2018
6176,1984,2,1,0,-1,-1,4,6,2018
6227,1986,2,1,0,-1,-1,4,6,2018
6235,1982,1,1,0,2,1,4,5,2018
6248,1983,1,1,0,0,1,4,5,2018
6256,1988,2,1,0,0,1,4,5,2018
6257,1981,1,0,0,1,1,4,5,2018
6265,1981,2,1,0,-1,-1,4,6,2018
6276,1990,2,1,0,1,1,4,5,2018
6279,1980,1,0,0,2,1,4,5,2018
6313,1983,2,1,0,-1,-1,4,6,2018
6320,1986,2,1,0,0,1,4,5,2018
6342,1979,2,1,0,-1,-1,4,6,2018
6463,1985,1,0,0,1,1,4,5,2018
6467,1980,1,0,0,0,1,4,5,2018
6496,1989,1,0,0,2,1,4,5,2018
6536,1981,2,1,0,-1,-1,4,6,2018
6581,1984,1,0,0,2,1,4,5,2018
6591,1983,2,0,0,-1,-1,5,6,2018
6596,1980,2,1,0,-1,-1,4,6,2018
6609,1985,2,1,0,-1,-1,5,6,2018
6615,1982,2,1,0,0,1,4,5,2018
6619,1982,1,0,0,2,1,4,5,2018
6630,1984,1,1,1,2,1,4,5,2018
6646,1980,1,0,0,2,1,4,5,2018
6681,1984,2,1,0,0,1,4,5,2018
6731,1983,2,1,0,2,1,5,5,2018
6757,1983,1,1,0,2,1,5,5,2018
6764,1982,1,1,1,1,1,4,5,2018
6773,1982,1,0,0,0,1,4,5,2018
6793,1982,2,1,0,0,1,4,5,2018
6794,1978,2,1,0,0,1,4,5,2018
6827,1978,1,1,0,0,1,4,5,2018
6838,1979,1,1,0,1,1,4,5,2018
6877,1979,1,0,0,0,1,4,5,2018
6910,1988,1,0,0,2,1,4,5,2018
6954,1980,1,0,0,2,1,4,5,2018
7027,1982,2,1,0,-1,-1,4,6,2018
7041,1982,1,1,1,1,1,4,5,2018
7069,1987,2,1,1,2,1,5,5,2018
7074,1985,2,1,0,2,2,4,5,2018
7088,1980,1,1,2,1,1,5,5,2018
7102,1982,1,0,0,1,1,4,5,2018
7117,1983,1,0,0,0,1,4,5,2018
7150,1981,1,0,0,0,1,4,5,2018
7151,1980,1,0,1,2,1,4,5,2018
7155,1985,1,1,0,0,1,4,5,2018
7166,1982,2,1,0,2,2,4,5,2018
7172,1980,1,0,0,1,1,4,5,2018
7183,1980,1,0,0,1,1,5,5,2018
7201,1986,2,1,0,-1,-1,4,6,2018
7232,1980,1,0,0,2,1,4,5,2018
7257,1985,2,1,1,1,1,4,5,2018
7268,1983,2,1,0,-1,-1,4,6,2018
7273,1983,2,1,0,-1,-1,4,6,2018
7282,1983,1,0,0,0,1,4,5,2018
7284,1980,1,1,0,0,1,4,5,2018
7307,1981,1,0,0,1,1,4,5,2018
7324,1983,1,0,0,0,1,4,5,2018
7345,1982,2,1,0,2,2,4,5,2018
7353,1982,1,1,0,0,1,4,5,2018
7354,1979,1,0,0,2,1,4,5,2018
7367,1979,1,0,0,2,1,4,5,2018
7417,1983,2,1,0,-1,-1,4,6,2018
7418,1982,2,1,1,2,1,5,5,2018
7436,1981,1,0,0,2,1,4,5,2018
7442,1981,2,1,0,-1,-1,4,6,2018
7449,1981,1,0,0,0,1,4,5,2018
7469,1984,2,1,1,1,1,4,5,2018
7474,1983,1,0,0,1,1,4,5,2018
7488,1980,1,1,0,1,1,4,5,2018
7490,1983,1,1,2,-1,-1,4,4,2018
7509,1981,2,1,0,-1,-1,4,6,2018
7517,1982,2,1,0,-1,-1,4,6,2018
7518,1983,1,1,0,1,1,4,5,2018
7554,1983,2,0,0,-1,-1,4,6,2018
7555,1984,2,1,1,0,1,5,5,2018
7579,1979,2,1,0,0,2,5,5,2018
7591,1980,2,1,0,2,2,4,5,2018
7594,1983,1,1,0,0,1,4,5,2018
7596,1981,1,0,0,0,1,4,5,2018
7627,1984,2,1,0,-1,-1,4,6,2018
7642,1985,1,1,0,0,1,4,5,2018
7643,1987,2,1,0,-1,-1,4,6,2018
7671,1981,2,1,0,0,2,4,5,2018
7684,1982,1,0,0,0,1,4,5,2018
7701,1982,1,0,0,1,1,5,5,2018
7717,1982,2,1,0,-1,-1,4,6,2018
7720,1984,2,0,0,-1,-1,4,6,2018
7732,1980,2,1,0,-1,-1,4,6,2018
7741,1981,2,1,0,2,2,4,5,2018
7744,1982,1,0,0,2,1,4,5,2018
7754,1979,2,1,0,-1,-1,4,6,2018
7788,1984,2,1,1,-1,-1,4,6,2018
7790,1980,2,1,0,-1,-1,4,6,2018
7832,1980,1,0,0,0,1,4,5,2018
7844,1984,2,1,0,-1,-1,4,6,2018
7876,1979,2,1,0,-1,-1,4,6,2018
7878,1983,2,1,0,0,1,4,5,2018
7885,1983,2,1,0,-1,-1,4,6,2018
7986,1978,1,0,0,0,1,4,5,2018
7996,1986,2,0,1,-1,-1,4,6,2018
8000,1983,2,1,0,-1,-1,4,6,2018
8038,1979,1,1,0,2,1,5,5,2018
8044,1979,2,1,0,2,2,4,5,2018
8048,1980,1,0,0,0,1,4,5,2018
8052,1981,1,0,0,0,1,4,5,2018
8058,1983,2,1,0,-1,-1,4,6,2018
8064,1982,1,1,1,1,1,4,5,2018
8067,1983,1,0,0,0,1,4,5,2018
8075,1985,2,1,0,-1,-1,4,6,2018
8077,1988,2,1,0,-1,-1,4,6,2018
8129,1983,2,1,0,-1,-1,4,6,2018
8149,1983,1,1,1,0,1,4,5,2018
8169,1981,1,0,0,0,1,4,5,2018
8176,1981,1,1,0,2,1,4,5,2018
8200,1987,2,1,0,-1,-1,4,6,2018
8214,1981,1,0,0,0,1,4,5,2018
8217,1980,1,0,0,2,1,5,5,2018
8218,1981,2,1,1,0,1,4,5,2018
8269,1982,1,1,0,2,1,4,5,2018
8278,1981,1,1,0,2,1,4,5,2018
8333,1983,2,1,0,-1,-1,4,6,2018
8352,1982,2,1,0,-1,-1,4,6,2018
8358,1984,1,1,1,0,1,4,5,2018
8368,1985,2,1,0,-1,-1,4,6,2018
8370,1984,1,1,0,1,1,4,5,2018
8372,1987,2,1,0,-1,-1,4,6,2018
8390,1985,2,1,0,-1,-1,5,6,2018
8406,1983,1,0,0,2,1,4,5,2018
8418,1985,2,1,1,2,1,4,5,2018
8425,1980,1,1,2,2,1,5,5,2018
8450,1982,2,0,0,-1,-1,4,6,2018
8467,1983,2,1,0,-1,-1,4,6,2018
8472,1983,1,1,0,2,1,4,5,2018
8482,1981,1,1,0,0,1,5,5,2018
8496,1985,2,1,0,-1,-1,5,6,2018
8537,1988,1,1,0,0,1,4,5,2018
8538,1982,2,1,0,-1,-1,4,6,2018
8547,1981,1,1,1,0,1,4,5,2018
8562,1983,1,1,0,0,1,5,5,2018
8568,1981,2,1,0,0,1,4,5,2018
8572,1979,1,0,0,2,1,4,5,2018
8584,1978,2,2,1,-1,-1,4,6,2018
8600,1982,1,1,0,0,1,4,5,2018
8605,1983,2,1,0,0,1,4,5,2018
8637,1985,2,1,0,-1,-1,4,6,2018
8638,1978,2,1,0,0,1,4,5,2018
8640,1985,1,0,0,0,1,4,5,2018
8641,1980,1,1,0,1,1,4,5,2018
8649,1985,1,0,0,1,1,4,5,2018
8690,1987,2,1,1,2,2,4,5,2018
8694,1982,1,0,0,1,1,4,5,2018
8702,1986,2,1,0,0,1,4,5,2018
8708,1982,2,1,0,-1,-1,4,6,2018
8709,1983,1,0,0,2,1,4,5,2018
8775,1984,2,1,0,2,2,5,5,2018
8779,1981,2,1,0,0,1,4,5,2018
8785,1981,1,0,0,0,1,4,5,2018
8786,1981,1,0,0,0,1,4,5,2018
8823,1983,2,1,0,-1,-1,4,6,2018
8845,1984,1,0,0,0,1,4,5,2018
8865,1985,1,1,0,0,1,4,5,2018
8867,1986,2,1,0,-1,-1,4,6,2018
8893,1983,2,1,0,-1,-1,4,6,2018
8894,1986,2,1,1,0,1,4,5,2018
8897,1983,2,1,0,-1,-1,4,6,2018
8915,1983,2,1,2,2,1,4,5,2018
8924,1980,2,1,0,-1,-1,4,6,2018
8935,1979,1,1,0,0,1,4,5,2018
8946,1981,1,0,0,1,1,4,5,2018
8948,1980,1,1,0,0,1,4,5,2018
8973,1982,1,0,0,2,1,4,5,2018
8974,1980,1,0,0,0,1,4,5,2018
8991,1988,1,1,1,2,1,4,5,2018
8999,1982,1,1,0,0,1,4,5,2018
9013,1982,2,1,0,-1,-1,5,6,2018
9038,1981,1,0,0,2,1,4,5,2018
9043,1981,1,0,0,0,1,4,5,2018
9059,1979,2,1,0,2,2,4,5,2018
9067,1978,1,0,0,1,1,4,5,2018
9072,1982,2,1,0,2,1,4,5,2018
9089,1978,1,0,0,1,1,4,5,2018
9094,1979,2,1,0,-1,-1,5,6,2018
9128,1982,2,1,1,2,1,4,5,2018
9151,1980,1,0,1,0,1,4,5,2018
9155,1982,2,1,0,0,1,4,5,2018
9163,1984,1,0,0,0,1,4,5,2018
9175,1982,1,0,1,2,1,4,5,2018
9202,1986,2,1,2,-1,-1,4,6,2018
9220,1981,2,1,0,2,1,4,5,2018
9257,1981,1,0,0,2,2,5,5,2018
9283,1984,2,1,0,2,1,4,5,2018
9309,1983,1,0,0,1,1,5,5,2018
9337,1983,2,1,1,1,1,4,5,2018
9351,1981,2,1,0,-1,-1,4,6,2018
9352,1983,1,1,1,0,1,5,5,2018
9371,1983,1,1,0,2,1,4,5,2018
9416,1983,2,0,0,-1,-1,5,6,2018
9440,1985,2,0,0,2,1,4,5,2018
9455,1982,2,1,0,0,1,4,5,2018
9470,1983,1,0,0,2,1,4,5,2018
9484,1983,2,1,0,2,1,4,5,2018
9513,1983,1,1,1,1,1,4,5,2018
9555,1981,1,0,0,0,1,4,5,2018
9559,1986,2,1,0,1,1,4,5,2018
9560,1983,1,1,2,2,1,4,5,2018
9573,1980,2,1,0,0,1,4,5,2018
9589,1985,2,1,0,-1,-1,4,6,2018
9593,1985,2,1,0,0,1,4,5,2018
9599,1981,1,0,2,0,1,5,5,2018
9620,1982,1,1,1,0,1,4,5,2018
9625,1983,1,0,0,0,1,4,5,2018
9680,1982,1,0,0,2,1,4,5,2018
9694,1982,1,0,0,0,1,4,5,2018
9696,1986,2,1,0,-1,-1,4,6,2018
9709,1983,2,1,0,2,2,5,5,2018
9717,1980,2,1,1,2,1,4,5,2018
9732,1987,2,1,2,0,1,4,5,2018
9786,1983,1,1,1,1,1,4,5,2018
9794,1980,1,0,0,0,1,4,5,2018
9802,1983,1,0,0,1,1,4,5,2018
9807,1980,1,0,0,0,1,4,5,2018
9836,1980,1,0,0,0,1,4,5,2018
9837,1982,2,1,1,0,1,4,5,2018
9854,1982,2,1,0,-1,-1,4,6,2018
9874,1983,2,1,0,-1,-1,4,6,2018
9894,1982,1,0,0,0,1,4,5,2018
9934,1980,1,0,0,0,1,4,5,2018
9940,1982,2,1,0,-1,-1,4,6,2018
9950,1984,2,1,0,2,1,5,5,2018
10039,1980,1,1,0,0,1,4,5,2018
10053,1980,1,0,0,2,1,4,5,2018
10098,1981,1,0,0,1,1,4,5,2018
10099,1984,2,1,0,0,1,4,5,2018
10110,1982,1,0,0,1,1,5,5,2018
10117,1983,1,1,0,2,1,4,5,2018
10141,1983,1,1,2,1,1,4,5,2018
10160,1981,2,1,0,2,1,4,5,2018
10161,1983,1,0,1,0,1,4,5,2018
10183,1986,2,1,1,2,1,4,5,2018
10195,1982,1,1,0,2,1,4,5,2018
45,1981,2,1,0,0,1,4,5,2019
95,1990,2,1,0,2,1,4,5,2019
108,1985,2,1,0,-1,-1,4,6,2019
187,1981,1,0,0,1,1,4,5,2019
213,1983,2,2,2,1,1,5,5,2019
255,1984,1,0,0,0,1,4,5,2019
257,1981,1,1,0,0,2,4,5,2019
277,1986,2,1,0,-1,-1,4,6,2019
287,1983,2,1,1,0,1,4,5,2019
405,1981,1,0,0,2,1,4,5,2019
458,1984,1,0,0,1,1,4,5,2019
503,1982,1,0,0,1,1,5,5,2019
545,1987,2,1,1,2,1,4,5,2019
604,1983,2,1,0,-1,-1,4,6,2019
609,1979,1,0,0,1,1,4,5,2019
623,1987,2,1,0,1,1,4,5,2019
628,1986,2,1,0,0,1,4,5,2019
690,1985,2,1,0,-1,-1,4,6,2019
703,1981,2,1,0,-1,-1,4,6,2019
770,1983,2,1,2,1,1,4,5,2019
772,1985,2,1,0,-1,-1,4,6,2019
778,1981,1,0,0,0,1,4,5,2019
846,1984,1,0,0,2,1,5,5,2019
885,1981,2,1,1,0,1,5,5,2019
894,1984,2,1,1,-1,-1,4,6,2019
895,1980,1,0,0,1,1,4,5,2019
975,1983,2,1,0,0,1,4,5,2019
1148,1987,2,1,2,-1,-1,4,6,2019
1188,1981,1,0,1,0,1,4,5,2019
1189,1980,1,0,0,0,1,4,5,2019
1245,1983,1,0,0,0,1,4,5,2019
1314,1978,1,1,0,1,1,4,5,2019
1315,1980,1,1,0,1,1,5,5,2019
1317,1983,1,0,0,0,1,4,5,2019
1326,1980,2,1,0,0,1,4,5,2019
1330,1978,1,1,0,2,1,4,5,2019
1360,1985,2,1,1,0,1,4,5,2019
1380,1982,1,0,0,1,1,4,5,2019
1427,1983,2,1,0,2,2,5,5,2019
1429,1979,2,1,0,-1,-1,4,6,2019
1432,1985,1,0,0,2,1,4,5,2019
1440,1983,2,1,0,0,1,4,5,2019
1499,1989,2,1,0,0,1,4,5,2019
1554,1984,1,0,0,2,1,4,5,2019
1555,1982,1,0,0,1,1,4,5,2019
1577,1983,1,0,0,2,1,5,5,2019
1578,1985,2,1,0,-1,-1,4,6,2019
1581,1985,2,1,0,-1,-1,5,6,2019
1632,1986,2,1,0,2,1,4,5,2019
1672,1981,2,1,0,2,1,5,5,2019
1727,1985,1,0,0,0,1,4,5,2019
1754,1982,2,1,0,2,1,4,5,2019
1829,1986,2,1,0,0,1,4,5,2019
1896,1978,2,1,0,2,1,5,5,2019
1900,1979,2,1,0,0,1,4,5,2019
1918,1981,2,1,0,2,2,4,5,2019
1921,1979,2,1,0,2,2,4,5,2019
1946,1980,1,1,0,2,1,4,5,2019
1970,1984,1,0,0,0,1,4,5,2019
1986,1985,2,1,2,0,1,4,5,2019
1988,1983,1,0,0,0,1,4,5,2019
2016,1982,2,1,0,2,1,4,5,2019
2043,1985,2,0,0,-1,-1,4,6,2019
2059,1984,2,1,0,2,1,4,5,2019
2108,1981,1,0,0,0,1,4,5,2019
2109,1983,1,0,0,-1,-1,4,6,2019
2132,1987,2,1,0,-1,-1,4,6,2019
2192,1980,1,0,0,0,1,4,5,2019
2195,1985,2,1,0,-1,-1,4,6,2019
2228,1985,2,1,2,2,1,4,5,2019
2232,1981,2,1,0,-1,-1,5,6,2019
2255,1983,1,0,0,0,1,4,5,2019
2266,1980,1,1,0,1,1,5,5,2019
2351,1982,1,1,0,-1,-1,4,6,2019
2373,1983,1,0,0,2,1,4,5,2019
2466,1987,2,1,0,2,1,4,5,2019
2476,1981,1,0,0,1,1,4,5,2019
2511,1979,1,0,0,2,1,4,5,2019
2525,1986,2,0,0,-1,-1,4,6,2019
2585,1978,2,1,1,0,1,4,5,2019
2598,1985,2,1,0,0,1,4,5,2019
2633,1982,2,1,0,1,1,4,5,2019
2653,1986,2,1,0,0,1,4,5,2019
2663,1986,1,0,0,2,1,4,5,2019
2683,1978,1,0,0,0,1,4,5,2019
2694,1984,1,0,0,2,1,4,5,2019
2709,1983,2,1,0,2,1,4,5,2019
2718,1981,2,1,0,-1,-1,4,6,2019
2744,1985,2,1,0,-1,-1,4,6,2019
2745,1981,1,0,0,1,1,5,5,2019
2850,1978,2,1,0,-1,-1,4,6,2019
2878,1978,1,0,0,2,1,4,5,2019
2887,1982,2,1,0,2,1,4,5,2019
2892,1979,2,1,0,2,1,5,5,2019
2894,1979,1,1,1,2,1,5,5,2019
2904,1986,2,1,0,-1,-1,4,6,2019
