"","y13b224","y13b225","w13edu","sampid","y13g101","y13a034","y13a065","y13a080","y13b308","y13b156z","y13b161","w13type","y13f310","y13g500","y13b22","y13g7"
"887",2,300,4,2632,2,NA,NA,NA,1,6,1,5,1,1,40,3000
"888",2,300,4,2633,2,NA,NA,NA,1,1,1,5,2,1,40,3000
"889",1,3500,4,2641,1,NA,NA,NA,NA,6,5,5,3,2,60,3000
"890",2,230,4,2643,1,NA,NA,NA,1,0,1,5,1,2,40,4000
"891",2,230,4,2645,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"892",2,300,4,2646,1,NA,NA,NA,1,0,1,5,1,2,40,2800
"893",2,350,4,2649,2,NA,NA,NA,1,1,1,5,2,1,40,3200
"894",NA,NA,4,2651,1,2,1,5,NA,NA,NA,4,1,2,NA,NA
"895",NA,NA,4,2652,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2800
"896",2,320,4,2653,2,NA,NA,NA,1,0,1,5,1,1,40,2300
"897",2,380,4,2654,1,NA,NA,NA,1,0,1,5,1,2,40,3500
"898",2,320,4,2655,1,NA,NA,NA,1,2,1,5,1,2,40,2800
"899",NA,NA,5,2657,2,NA,NA,NA,NA,NA,NA,6,1,2,NA,3200
"900",2,350,4,2658,2,NA,NA,NA,1,2,1,5,1,2,40,3200
"901",2,350,4,2659,1,NA,NA,NA,1,6,1,5,2,2,40,3000
"902",2,400,4,2660,1,NA,NA,NA,1,1,1,5,1,2,40,3200
"903",2,300,4,2661,1,NA,NA,NA,1,2,1,5,2,2,40,3000
"904",NA,NA,4,2662,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"905",2,350,4,2663,2,NA,NA,NA,1,2,1,5,1,1,40,3300
"906",NA,NA,NA,2665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",NA,NA,4,2666,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,2800
"908",2,380,5,2667,1,NA,NA,NA,1,1,1,5,1,2,40,3200
"909",NA,NA,NA,2668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",1,3600,4,2669,1,NA,NA,NA,1,4,1,5,1,2,40,3000
"911",NA,NA,4,2670,2,NA,NA,NA,NA,NA,NA,6,5,1,NA,2600
"912",NA,NA,4,2671,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,3000
"913",NA,NA,NA,2673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",NA,NA,NA,2674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",NA,NA,NA,2675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",1,6000,4,2683,2,NA,NA,NA,1,0,1,5,1,1,45,3600
"917",1,4800,4,2685,2,NA,NA,NA,1,0,1,5,1,1,40,3600
"918",1,3000,4,2689,2,NA,NA,NA,2,0,1,5,2,2,40,2400
"919",NA,NA,4,2690,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"920",1,4000,4,2694,2,NA,NA,NA,1,6,1,5,2,1,45,3000
"921",1,2400,4,2695,1,NA,NA,NA,1,2,1,5,1,2,40,2000
"922",1,3000,5,2696,2,NA,NA,NA,1,0,1,5,2,1,40,2400
"923",2,230,4,2700,1,NA,NA,NA,1,8,1,5,2,2,40,2500
"924",NA,NA,4,2703,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"925",1,2800,4,2705,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"926",1,5500,4,2706,2,NA,NA,NA,1,0,1,5,1,1,44,3600
"927",1,2400,4,2708,2,NA,NA,NA,1,1,1,5,1,1,42,2000
"928",1,4000,4,2709,2,NA,NA,NA,1,2,1,5,1,1,45,2000
"929",1,3600,4,2710,2,NA,NA,NA,1,2,1,5,1,2,40,3000
"930",1,2400,4,2711,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"931",NA,NA,4,2712,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"932",1,2400,4,2716,2,NA,NA,NA,2,0,1,5,1,1,40,2400
"933",NA,NA,4,2718,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"934",2,220,4,2721,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"935",2,550,5,2722,1,NA,NA,NA,1,1,1,5,1,2,40,5000
"936",2,300,4,2723,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"937",2,200,4,2724,1,NA,NA,NA,2,2,3,5,2,2,30,2500
"938",2,230,4,2727,1,NA,NA,NA,1,5,1,5,5,2,40,2500
"939",2,400,4,2728,1,NA,NA,NA,1,4,1,5,2,2,40,3500
"940",1,2400,5,2733,1,NA,NA,NA,2,4,2,5,1,2,40,2000
"941",1,2400,4,2734,1,NA,NA,NA,2,0,2,5,2,2,40,2000
"942",NA,NA,4,2738,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2400
"943",1,3000,4,2739,1,NA,NA,NA,1,3,1,5,1,2,45,2000
"944",NA,NA,NA,2740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945",1,5000,5,2741,2,NA,NA,NA,1,1,1,5,1,2,50,4000
"946",1,3000,5,2742,1,NA,NA,NA,2,1,2,5,2,2,40,2400
"947",NA,NA,4,2744,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"948",1,4500,5,2745,2,NA,NA,NA,1,1,1,5,1,1,40,3600
"949",1,6000,4,2746,1,NA,NA,NA,1,2,1,5,1,2,40,3600
"950",2,150,4,2748,2,NA,NA,NA,2,2,2,5,2,1,15,2000
"951",2,330,5,2750,2,NA,NA,NA,1,0,1,5,2,2,40,3500
"952",2,200,4,2754,2,NA,NA,NA,1,3,1,5,1,1,40,2500
"953",2,230,4,2755,1,NA,NA,NA,1,8,1,5,2,2,40,2500
"954",2,140,4,2756,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"955",2,220,4,2757,1,NA,NA,NA,1,1,1,5,2,2,40,3000
"956",1,4000,4,2759,1,NA,NA,NA,1,1,1,5,1,2,40,2400
"957",NA,NA,NA,2769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958",2,250,4,2771,2,NA,NA,NA,NA,5,5,5,1,2,60,3000
"959",2,250,4,2772,1,NA,NA,NA,NA,5,5,5,2,2,60,2500
"960",1,3000,4,2774,2,NA,NA,NA,1,1,1,5,2,2,40,3000
"961",1,3500,4,2775,2,NA,NA,NA,NA,6,5,5,2,1,50,3000
"962",NA,NA,4,2776,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3300
"963",2,200,4,2777,1,NA,NA,NA,1,0,1,5,4,2,40,2000
"964",2,200,4,2778,1,NA,NA,NA,1,5,1,5,3,2,40,2000
"965",1,4000,5,2779,1,NA,NA,NA,1,2,1,5,4,2,40,4500
"966",2,250,4,2790,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"967",NA,NA,4,2791,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"968",2,220,4,2794,2,NA,NA,NA,1,0,1,5,2,1,40,3000
"969",2,280,4,2796,1,NA,NA,NA,1,3,1,5,4,2,40,3500
"970",2,250,5,2801,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"971",1,3800,4,2803,2,NA,NA,NA,1,2,1,5,5,1,40,4000
"972",1,3800,4,2812,1,NA,NA,NA,1,1,1,5,2,2,42,3000
"973",1,4800,5,2815,1,NA,NA,NA,1,1,1,5,2,2,40,4500
"974",2,100,4,2816,1,NA,NA,NA,2,6,1,5,4,2,30,1200
"975",1,2600,4,2818,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"976",2,270,4,2826,2,NA,NA,NA,1,8,1,5,3,1,50,3500
"977",2,300,4,2830,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"978",2,350,4,2832,2,NA,NA,NA,NA,9,5,5,1,1,50,2000
"979",2,280,4,2833,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"980",NA,NA,4,2836,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"981",NA,NA,4,2840,1,NA,NA,NA,NA,NA,NA,6,5,2,NA,2500
"982",2,220,4,2847,1,NA,NA,NA,1,5,2,5,2,2,60,2000
"983",1,3000,4,2848,2,NA,NA,NA,1,0,1,5,1,1,40,2000
"984",2,500,4,2849,1,NA,NA,NA,NA,6,5,5,2,2,50,3000
"985",NA,NA,4,2850,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2300
"986",2,250,4,2851,1,NA,NA,NA,1,1,1,5,1,2,40,2000
"987",2,230,4,2852,1,NA,NA,NA,1,3,1,5,1,2,40,2200
"988",NA,NA,4,2856,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,4000
"989",NA,NA,4,2860,1,2,2,5,NA,NA,NA,4,1,2,NA,NA
"990",NA,NA,4,2861,2,NA,NA,NA,NA,NA,NA,6,1,2,NA,2500
"991",2,250,4,2863,1,NA,NA,NA,1,0,1,5,2,2,40,2300
"992",2,250,4,2864,2,NA,NA,NA,1,0,1,5,2,2,40,2000
"993",2,150,4,2866,1,NA,NA,NA,2,5,2,5,2,2,40,2500
"994",2,240,4,2867,1,NA,NA,NA,NA,4,5,5,3,2,40,2500
"995",2,500,4,2870,1,NA,NA,NA,NA,0,4,5,2,2,40,3000
"996",2,400,4,2873,1,NA,NA,NA,NA,6,5,5,4,2,52,5000
"997",1,5500,4,2878,2,NA,NA,NA,1,6,1,5,2,1,40,3000
"998",1,3000,4,2879,1,NA,NA,NA,1,4,1,5,2,2,40,2000
"999",1,3500,4,2886,2,NA,NA,NA,1,0,1,5,1,1,40,3600
"1000",2,320,4,2887,2,NA,NA,NA,1,2,1,5,2,1,40,2700
"1001",2,270,4,2891,1,NA,NA,NA,1,0,1,5,1,2,40,3500
"1002",1,4500,5,2892,2,NA,NA,NA,1,2,1,5,1,1,40,4500
"1003",2,500,5,2893,2,NA,NA,NA,1,2,1,5,1,1,40,4800
"1004",1,4500,5,2894,2,NA,NA,NA,1,3,1,5,1,1,45,3600
"1005",2,150,5,2895,2,NA,NA,NA,2,2,2,5,1,2,30,1800
"1006",2,320,4,2896,1,NA,NA,NA,1,2,1,5,1,2,40,3800
"1007",1,3700,4,2897,2,NA,NA,NA,1,0,1,5,1,1,40,3500
"1008",1,2500,4,2899,1,NA,NA,NA,1,6,1,5,1,2,40,3000
"1009",NA,NA,4,2904,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2400
"1010",2,200,4,2906,1,NA,NA,NA,2,2,2,5,1,2,40,2400
"1011",NA,NA,NA,2908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",1,3000,4,2909,1,NA,NA,NA,1,6,1,5,2,2,40,3600
"1013",1,3600,4,2911,1,NA,NA,NA,1,0,1,5,1,2,40,3600
"1014",1,2400,4,2916,2,NA,NA,NA,1,0,1,5,1,2,40,2400
"1015",1,4000,5,2917,2,NA,NA,NA,NA,0,5,5,1,1,40,4000
"1016",NA,NA,NA,2918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017",2,250,5,2919,2,NA,NA,NA,1,2,1,5,5,1,40,4000
"1018",2,190,4,2920,1,NA,NA,NA,2,6,2,5,1,2,45,2200
"1019",1,5000,4,2925,2,NA,NA,NA,1,0,1,5,1,2,40,5000
"1020",1,4000,4,2926,2,NA,NA,NA,1,8,1,5,2,1,48,3000
"1021",NA,NA,4,2927,1,NA,NA,NA,NA,NA,NA,6,5,2,NA,3000
"1022",NA,NA,4,2932,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2500
"1023",1,3800,4,2933,2,NA,NA,NA,1,1,1,5,1,1,40,3000
"1024",1,1000,4,2938,2,NA,NA,NA,1,2,1,5,1,1,22,2500
"1025",2,350,4,2943,2,NA,NA,NA,1,1,1,5,5,1,40,2400
"1026",1,3500,4,2947,2,NA,NA,NA,1,2,1,5,2,1,40,2400
"1027",1,3000,4,2948,2,NA,NA,NA,1,1,1,5,2,1,40,3000
"1028",2,150,4,2950,1,NA,NA,NA,2,0,1,5,2,2,40,2000
"1029",NA,NA,4,2951,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"1030",NA,NA,NA,2958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",NA,NA,4,2965,2,NA,NA,NA,NA,NA,NA,6,3,1,NA,2400
"1032",2,180,4,2966,1,NA,NA,NA,2,0,1,5,2,2,40,2400
"1033",2,270,4,2967,1,NA,NA,NA,1,2,1,5,3,2,40,2400
"1034",2,350,4,2971,1,NA,NA,NA,1,6,1,5,2,2,40,2400
"1035",2,150,4,2974,1,NA,NA,NA,2,4,2,5,1,2,40,2000
"1036",1,4500,4,2976,2,NA,NA,NA,1,1,1,5,1,2,44,3600
"1037",NA,NA,4,2977,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"1038",1,4400,4,2978,2,NA,NA,NA,1,0,1,5,2,1,40,3000
"1039",NA,NA,NA,2982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040",NA,NA,4,2983,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"1041",2,280,4,2986,2,NA,NA,NA,1,0,1,5,2,1,40,2400
"1042",NA,NA,4,2990,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"1043",1,3600,4,2993,2,NA,NA,NA,1,3,1,5,1,2,40,3000
"1044",NA,NA,NA,2994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045",1,5000,5,2995,2,NA,NA,NA,1,0,1,5,2,1,44,3600
"1046",1,3800,4,2996,2,NA,NA,NA,1,6,1,5,1,1,40,3000
"1047",1,3300,4,2998,2,NA,NA,NA,1,8,1,5,1,1,40,3000
"1048",NA,NA,4,2999,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,4000
"1049",1,2500,4,3003,1,NA,NA,NA,1,2,1,5,1,2,40,2000
"1050",2,200,4,3005,1,NA,NA,NA,1,4,1,5,5,2,40,3000
"1051",2,280,4,3006,1,NA,NA,NA,1,1,1,5,2,2,40,4000
"1052",2,250,4,3007,1,NA,NA,NA,1,0,1,5,5,2,40,4000
"1053",2,200,4,3011,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"1054",2,210,4,3018,2,NA,NA,NA,1,0,1,5,2,1,35,2000
"1055",2,250,4,3021,1,NA,NA,NA,1,7,1,5,2,2,60,3500
"1056",2,280,4,3024,1,NA,NA,NA,1,1,1,5,3,2,40,4000
"1057",2,250,4,3025,1,NA,NA,NA,1,6,1,5,4,2,40,3000
"1058",NA,NA,4,3026,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"1059",1,5000,4,3028,2,NA,NA,NA,1,1,1,5,3,1,40,5000
"1060",1,4400,4,3029,1,NA,NA,NA,1,0,1,5,2,2,42,4000
"1061",2,350,4,3030,2,NA,NA,NA,1,2,1,5,2,1,40,3000
"1062",2,200,4,3033,1,NA,NA,NA,1,6,1,5,2,2,40,2500
"1063",2,350,4,3034,1,NA,NA,NA,1,2,1,5,2,2,40,3000
"1064",2,300,4,3035,1,NA,NA,NA,1,2,1,5,3,2,40,2500
"1065",2,250,4,3049,2,NA,NA,NA,1,7,1,5,4,1,48,4500
"1066",NA,NA,4,3055,1,NA,NA,NA,NA,NA,NA,6,5,2,NA,2500
"1067",NA,NA,4,3057,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2500
"1068",1,3500,4,3060,2,NA,NA,NA,1,1,1,5,1,2,40,2300
"1069",2,200,4,3061,1,NA,NA,NA,2,0,2,5,1,2,40,3000
"1070",2,400,4,3062,1,NA,NA,NA,1,6,1,5,2,2,40,2500
"1071",1,8000,5,3063,2,NA,NA,NA,1,1,1,5,1,2,40,10000
"1072",1,5600,4,3065,2,NA,NA,NA,1,0,1,5,4,1,40,4000
"1073",2,200,4,3066,2,NA,NA,NA,1,0,1,5,4,2,40,2400
"1074",2,30,4,3068,1,NA,NA,NA,NA,8,5,5,4,2,40,2000
"1075",2,180,5,3069,2,NA,NA,NA,1,1,1,5,2,2,40,3000
"1076",2,160,4,3071,1,NA,NA,NA,NA,8,5,5,1,2,50,2400
"1077",1,4000,4,3072,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"1078",2,180,4,3075,1,NA,NA,NA,1,4,1,5,2,2,40,2500
"1079",NA,NA,4,3076,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2500
"1080",1,4000,4,3077,1,NA,NA,NA,1,0,1,5,5,2,40,3000
"1081",1,4500,4,3078,2,NA,NA,NA,1,1,1,5,2,2,40,3500
"1082",2,280,4,3080,2,NA,NA,NA,1,0,1,5,2,1,40,3000
"1083",2,400,5,3081,1,NA,NA,NA,1,1,1,5,2,2,40,4500
"1084",2,230,4,3083,1,NA,NA,NA,1,8,1,5,1,2,44,2500
"1085",NA,NA,4,3085,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"1086",2,450,4,3089,2,NA,NA,NA,1,0,1,5,1,1,40,4000
"1087",2,200,4,3092,1,NA,NA,NA,NA,4,5,5,2,2,30,2400
"1088",NA,NA,4,3100,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"1089",NA,NA,5,3101,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3500
"1090",1,4500,4,3103,2,NA,NA,NA,1,1,1,5,1,1,40,3500
"1091",5,1.5,4,3104,2,NA,NA,NA,2,2,1,5,2,1,15,3000
"1092",NA,NA,4,3108,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"1093",2,200,4,3111,1,NA,NA,NA,1,8,1,5,2,2,40,2000
"1094",2,250,4,3112,2,NA,NA,NA,1,0,1,5,2,1,40,2300
"1095",2,300,4,3113,1,NA,NA,NA,1,0,1,5,1,2,48,2600
"1096",2,380,4,3118,2,NA,NA,NA,1,2,1,5,2,2,40,3600
"1097",NA,NA,4,3120,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2700
"1098",2,230,4,3121,1,NA,NA,NA,1,4,1,5,2,2,40,2000
"1099",1,3000,4,3122,2,NA,NA,NA,1,2,1,5,4,2,40,2300
"1100",2,250,4,3123,1,NA,NA,NA,1,3,1,5,2,2,40,2500
"1101",NA,NA,4,3126,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"1102",1,5000,4,3127,1,NA,NA,NA,1,1,1,5,2,2,45,5000
"1103",2,200,4,3128,1,NA,NA,NA,1,0,1,5,2,2,40,4000
"1104",2,300,5,3129,2,NA,NA,NA,1,0,1,5,2,1,40,5000
"1105",2,500,4,3130,2,NA,NA,NA,NA,0,5,5,2,1,40,5000
"1106",2,300,4,3132,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"1107",1,3000,4,3141,1,NA,NA,NA,1,8,1,5,1,2,40,2500
"1108",2,200,4,3144,1,NA,NA,NA,1,5,1,5,3,2,48,2500
"1109",1,2800,4,3146,2,NA,NA,NA,1,0,1,5,2,2,40,2500
"1110",2,250,4,3151,2,NA,NA,NA,1,0,1,5,3,1,45,4000
"1111",2,250,4,3153,1,NA,NA,NA,2,5,2,5,2,2,45,3000
"1112",2,300,4,3156,2,NA,NA,NA,1,3,1,5,3,2,40,3000
"1113",2,280,4,3157,1,NA,NA,NA,1,1,1,5,1,2,40,3600
"1114",2,200,4,3158,1,NA,NA,NA,1,2,1,5,1,2,40,3000
"1115",2,300,4,3159,4,NA,NA,NA,1,8,1,5,2,1,50,3000
"1116",NA,NA,4,3160,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"1117",2,200,4,3161,2,NA,NA,NA,1,5,1,5,2,1,44,2000
"1118",NA,NA,4,3162,2,NA,NA,NA,NA,NA,NA,6,3,2,NA,2000
"1119",2,400,4,3164,2,NA,NA,NA,1,6,1,5,2,1,43,5000
"1120",2,350,4,3166,2,NA,NA,NA,1,0,1,5,2,1,40,3000
"1121",2,330,4,3168,2,NA,NA,NA,1,3,1,5,1,2,48,4800
"1122",2,300,4,3172,1,NA,NA,NA,NA,5,5,5,2,2,46,3600
"1123",2,180,4,3174,1,NA,NA,NA,2,0,1,5,4,2,40,2500
"1124",2,350,4,3175,2,NA,NA,NA,1,2,1,5,2,1,40,3600
"1125",NA,NA,NA,3176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",1,6000,4,3178,1,NA,NA,NA,1,1,1,5,2,2,40,4500
"1127",2,180,4,3179,1,NA,NA,NA,1,0,1,5,4,2,42,3000
"1128",2,230,4,3188,2,NA,NA,NA,1,1,1,5,2,2,40,2600
"1129",2,200,4,3191,1,NA,NA,NA,1,1,1,5,2,2,40,2600
"1130",2,250,4,3192,1,NA,NA,NA,1,8,1,5,2,2,48,3500
"1131",2,260,4,3194,1,NA,NA,NA,1,0,1,5,2,2,53,3500
"1132",2,280,4,3197,1,NA,NA,NA,1,1,1,5,1,2,40,4500
"1133",NA,NA,4,3198,1,4,2,5,NA,NA,NA,4,1,2,NA,NA
"1134",2,300,4,3202,1,NA,NA,NA,1,0,1,5,1,2,40,4800
"1135",NA,NA,4,3203,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2800
"1136",2,180,4,3205,1,NA,NA,NA,1,0,1,5,1,2,40,2600
"1137",2,260,4,3206,1,NA,NA,NA,1,0,1,5,1,2,40,4000
"1138",2,230,4,3207,2,NA,NA,NA,1,0,1,5,1,1,40,3300
"1139",2,350,4,3208,1,NA,NA,NA,1,3,1,5,1,2,40,5000
"1140",2,330,5,3210,1,NA,NA,NA,1,3,1,5,1,2,40,4500
"1141",2,180,4,3211,1,NA,NA,NA,2,0,2,5,2,2,40,2600
"1142",1,6500,4,3212,1,NA,NA,NA,1,0,1,5,1,2,56,7000
"1143",2,210,4,3214,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1144",2,220,4,3215,1,NA,NA,NA,1,1,1,5,1,2,40,3300
"1145",2,250,4,3226,1,NA,NA,NA,1,2,1,5,1,2,40,4000
"1146",2,280,4,3227,1,NA,NA,NA,1,0,1,5,1,2,40,3800
"1147",2,250,4,3229,1,NA,NA,NA,1,3,1,5,1,2,48,3600
"1148",2,130,4,3235,1,NA,NA,NA,2,2,2,5,2,2,40,1300
"1149",1,6300,4,3238,2,NA,NA,NA,1,0,1,5,2,1,45,7000
"1150",1,5000,4,3239,2,NA,NA,NA,1,0,1,5,4,1,40,4500
"1151",2,280,4,3244,2,NA,NA,NA,1,0,1,5,4,2,40,3000
"1152",2,300,4,3247,2,NA,NA,NA,1,4,1,5,1,2,45,2800
"1153",2,200,4,3255,1,NA,NA,NA,1,0,1,5,2,2,40,1800
"1154",2,230,4,3258,2,NA,NA,NA,1,0,1,5,4,1,40,3200
"1155",2,300,4,3261,2,NA,NA,NA,1,2,1,5,1,2,42,4000
"1156",2,170,4,3262,1,NA,NA,NA,NA,0,4,5,2,2,40,2160
"1157",2,170,4,3263,1,NA,NA,NA,1,2,1,5,1,2,30,3000
"1158",2,300,4,3268,1,NA,NA,NA,NA,2,5,5,1,2,35,4500
"1159",2,280,4,3271,2,NA,NA,NA,1,0,1,5,1,2,40,3600
"1160",2,290,4,3274,2,NA,NA,NA,1,0,1,5,1,2,40,3300
"1161",1,4000,4,3275,1,NA,NA,NA,1,1,1,5,1,2,40,3600
"1162",2,220,4,3276,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1163",NA,NA,NA,3277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164",2,300,4,3278,2,NA,NA,NA,1,0,1,5,1,1,40,3600
"1165",NA,NA,NA,3279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166",2,200,4,3290,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1167",NA,NA,4,3292,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"1168",2,300,4,3293,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1169",2,250,4,3294,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1170",2,180,4,3297,1,NA,NA,NA,1,2,1,5,1,2,40,2400
"1171",1,4800,4,3298,2,NA,NA,NA,1,0,1,5,1,1,45,4000
"1172",NA,NA,4,3304,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,5000
"1173",2,250,4,3306,2,NA,NA,NA,1,2,1,5,1,2,43,4500
"1174",1,3500,4,3310,1,NA,NA,NA,1,0,1,5,1,2,46,3500
"1175",1,5000,4,3314,2,NA,NA,NA,1,1,1,5,1,1,44,3000
"1176",NA,NA,NA,3319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177",1,3000,4,3321,1,NA,NA,NA,1,8,1,5,1,2,40,11500
"1178",NA,NA,4,3323,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"1179",1,6000,4,3326,2,NA,NA,NA,1,2,1,5,1,1,40,2000
"1180",1,4000,4,3332,1,NA,NA,NA,1,2,1,5,1,2,40,11500
"1181",NA,NA,4,3335,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"1182",1,3000,4,3340,2,NA,NA,NA,1,0,1,5,1,1,40,2000
"1183",1,4500,4,3341,2,NA,NA,NA,1,2,1,5,1,1,40,2000
"1184",1,4000,4,3343,1,NA,NA,NA,1,1,1,5,1,2,40,2000
"1185",1,3000,4,3344,2,NA,NA,NA,1,3,1,5,1,1,40,2000
"1186",1,4000,4,3345,2,NA,NA,NA,1,0,1,5,1,1,40,2000
"1187",2,250,4,3348,1,NA,NA,NA,1,0,1,5,1,2,40,1500
"1188",NA,NA,4,3353,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"1189",2,450,4,3357,1,NA,NA,NA,1,0,1,5,2,2,40,3500
"1190",2,400,4,3358,1,NA,NA,NA,1,0,1,5,1,2,40,3500
"1191",NA,NA,4,3361,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,5000
"1192",2,200,4,3367,1,NA,NA,NA,1,1,1,5,2,2,40,2500
"1193",2,500,4,3370,1,NA,NA,NA,1,6,1,5,2,2,40,5000
"1194",2,300,4,3371,2,NA,NA,NA,1,0,1,5,1,1,56,3000
"1195",NA,NA,4,3375,1,NA,NA,NA,NA,NA,NA,6,6,2,NA,3000
"1196",NA,NA,5,3376,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2500
"1197",2,230,4,3377,1,NA,NA,NA,1,0,1,5,2,2,45,2000
"1198",NA,NA,4,3378,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"1199",NA,NA,NA,3379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200",NA,NA,NA,3381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201",NA,NA,NA,3382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202",NA,NA,4,3383,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"1203",1,3500,4,3384,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"1204",NA,NA,NA,3385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205",2,250,4,3386,2,NA,NA,NA,1,0,1,5,1,1,40,4000
"1206",2,350,4,3387,2,NA,NA,NA,1,0,1,5,2,2,40,4800
"1207",2,200,4,3391,4,NA,NA,NA,1,2,1,5,1,2,42,5000
"1208",2,300,4,3392,1,NA,NA,NA,1,2,1,5,1,2,40,5000
"1209",2,250,4,3393,1,NA,NA,NA,2,2,2,5,1,2,40,3000
"1210",2,200,4,3395,2,NA,NA,NA,1,0,1,5,1,1,45,3000
"1211",2,190,4,3398,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"1212",2,200,4,3401,1,NA,NA,NA,1,0,1,5,2,2,40,2400
